birdId,group,family,alphabeticalName,order,birdName,rarityType,habitat,SABAP2Ref,illustrationFile,mapFile,thumbnailFile,photosLocation,sonogramFile,sonogramName,soundName,resourceName,plateName,thumbnailName,mapNameBasic,mapNameZoomed,mapBarName,photoName,afrikaansName
945,Seed-eaters,Waxbills etc.,"Finch, Quail",12_05_03,Quailfinch,uncommon,TBC,844,Birds/Seed-eaters/Waxbills etc./Quailfinch/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Quailfinch/map,Birds/Seed-eaters/Waxbills etc./Quailfinch/thumbnail,Birds/Seed-eaters/Waxbills etc./Quailfinch/Photos/,Birds/Seed-eaters/Waxbills etc./Quailfinch/sonogram,finch_quail_sonogram,finch_quail_sound,finch_quail,finch_quail_plate,finch_quail_thumbnail,map_finch_quail_b,map_finch_quail_z,bar_finch_quail,finch_quail,Gewone Kwartelvinkie
946,Seed-eaters,Waxbills etc.,"Finch, Locust",12_05_04,Locust Finch,rare,TBC,845,Birds/Seed-eaters/Waxbills etc./Locust Finch/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Locust Finch/map,Birds/Seed-eaters/Waxbills etc./Locust Finch/thumbnail,Birds/Seed-eaters/Waxbills etc./Locust Finch/Photos/,Birds/Seed-eaters/Waxbills etc./Locust Finch/sonogram,finch_locust_sonogram,finch_locust_sound,finch_locust,finch_locust_plate,finch_locust_thumbnail,map_finch_locust_b,map_finch_locust_z,bar_finch_locust,finch_locust,Rooivlerkkwartelvinkie
947,Seed-eaters,Waxbills etc.,"Firefinch, African",12_05_05,African Firefinch,common,TBC,833,Birds/Seed-eaters/Waxbills etc./African Firefinch/birdviewillustration,Birds/Seed-eaters/Waxbills etc./African Firefinch/map,Birds/Seed-eaters/Waxbills etc./African Firefinch/thumbnail,Birds/Seed-eaters/Waxbills etc./African Firefinch/Photos/,Birds/Seed-eaters/Waxbills etc./African Firefinch/sonogram,firefinch_african_sonogram,firefinch_african_sound,firefinch_african,firefinch_african_plate,firefinch_african_thumbnail,map_firefinch_african_b,map_firefinch_african_z,bar_firefinch_african,firefinch_african,Kaapse Vuurvinkie
948,Seed-eaters,Waxbills etc.,"Firefinch, Jameson's",12_05_06,Jameson's Firefinch,common,TBC,835,Birds/Seed-eaters/Waxbills etc./Jameson's Firefinch/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Jameson's Firefinch/map,Birds/Seed-eaters/Waxbills etc./Jameson's Firefinch/thumbnail,Birds/Seed-eaters/Waxbills etc./Jameson's Firefinch/Photos/,Birds/Seed-eaters/Waxbills etc./Jameson's Firefinch/sonogram,firefinch_jamesons_sonogram,firefinch_jamesons_sound,firefinch_jamesons,firefinch_jamesons_plate,firefinch_jamesons_thumbnail,map_firefinch_jamesons_b,map_firefinch_jamesons_z,bar_firefinch_jamesons,firefinch_jamesons,Jamesonvuurvinkie
949,Seed-eaters,Waxbills etc.,"Firefinch, Red-billed",12_05_07,Red-billed Firefinch,common,TBC,837,Birds/Seed-eaters/Waxbills etc./Red-billed Firefinch/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Red-billed Firefinch/map,Birds/Seed-eaters/Waxbills etc./Red-billed Firefinch/thumbnail,Birds/Seed-eaters/Waxbills etc./Red-billed Firefinch/Photos/,Birds/Seed-eaters/Waxbills etc./Red-billed Firefinch/sonogram,firefinch_red_billed_sonogram,firefinch_red_billed_sound,firefinch_red_billed,firefinch_red_billed_plate,firefinch_red_billed_thumbnail,map_firefinch_red_billed_b,map_firefinch_red_billed_z,bar_firefinch_red_billed,firefinch_redbilled,Rooibekvuurvinkie
950,Seed-eaters,Waxbills etc.,"Firefinch, Brown",12_05_08,Brown Firefinch,rare,TBC,836,Birds/Seed-eaters/Waxbills etc./Brown Firefinch/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Brown Firefinch/map,Birds/Seed-eaters/Waxbills etc./Brown Firefinch/thumbnail,Birds/Seed-eaters/Waxbills etc./Brown Firefinch/Photos/,Birds/Seed-eaters/Waxbills etc./Brown Firefinch/sonogram,firefinch_brown_sonogram,firefinch_brown_sound,firefinch_brown,firefinch_brown_plate,firefinch_brown_thumbnail,map_firefinch_brown_b,map_firefinch_brown_z,bar_firefinch_brown,firefinch_brown,Bruinvuurvinkie
951,Seed-eaters,Waxbills etc.,"Crimsonwing, Red-faced",12_05_09,Red-faced Crimsonwing,rare,TBC,828,Birds/Seed-eaters/Waxbills etc./Red-faced Crimsonwing/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Red-faced Crimsonwing/map,Birds/Seed-eaters/Waxbills etc./Red-faced Crimsonwing/thumbnail,Birds/Seed-eaters/Waxbills etc./Red-faced Crimsonwing/Photos/,Birds/Seed-eaters/Waxbills etc./Red-faced Crimsonwing/sonogram,crimsonwing_red_faced_sonogram,crimsonwing_red_faced_sound,crimsonwing_red_faced,crimsonwing_red_faced_plate,crimsonwing_red_faced_thumbnail,map_crimsonwing_red_faced_b,map_crimsonwing_red_faced_z,bar_crimsonwing_red_faced,crimsonwing_redfaced,Rooiwangwoudsysie
952,Seed-eaters,Waxbills etc.,"Seedcracker, Lesser",12_05_10,Lesser Seedcracker,rare,TBC,819,Birds/Seed-eaters/Waxbills etc./Lesser Seedcracker/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Lesser Seedcracker/map,Birds/Seed-eaters/Waxbills etc./Lesser Seedcracker/thumbnail,Birds/Seed-eaters/Waxbills etc./Lesser Seedcracker/Photos/,Birds/Seed-eaters/Waxbills etc./Lesser Seedcracker/sonogram,seedcracker_lesser_sonogram,seedcracker_lesser_sound,seedcracker_lesser,seedcracker_lesser_plate,seedcracker_lesser_thumbnail,map_seedcracker_lesser_b,map_seedcracker_lesser_z,bar_seedcracker_lesser,seedcracker_lesser,Oostelike Saadbrekertjie
953,Seed-eaters,Waxbills etc.,"Twinspot, Red-throated",12_05_11,Red-throated Twinspot,rare,TBC,832,Birds/Seed-eaters/Waxbills etc./Red-throated Twinspot/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Red-throated Twinspot/map,Birds/Seed-eaters/Waxbills etc./Red-throated Twinspot/thumbnail,Birds/Seed-eaters/Waxbills etc./Red-throated Twinspot/Photos/,Birds/Seed-eaters/Waxbills etc./Red-throated Twinspot/sonogram,twinspot_red_throated_sonogram,twinspot_red_throated_sound,twinspot_red_throated,twinspot_red_throated_plate,twinspot_red_throated_thumbnail,map_twinspot_red_throated_b,map_twinspot_red_throated_z,bar_twinspot_red_throated,twinspot_redthroated,Rooikeelkolpensie
954,Seed-eaters,Waxbills etc.,"Twinspot, Pink-throated",12_05_12,Pink-throated Twinspot,rare,TBC,831,Birds/Seed-eaters/Waxbills etc./Pink-throated Twinspot/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Pink-throated Twinspot/map,Birds/Seed-eaters/Waxbills etc./Pink-throated Twinspot/thumbnail,Birds/Seed-eaters/Waxbills etc./Pink-throated Twinspot/Photos/,Birds/Seed-eaters/Waxbills etc./Pink-throated Twinspot/sonogram,twinspot_pink_throated_sonogram,twinspot_pink_throated_sound,twinspot_pink_throated,twinspot_pink_throated_plate,twinspot_pink_throated_thumbnail,map_twinspot_pink_throated_b,map_twinspot_pink_throated_z,bar_twinspot_pink_throated,twinspot_pinkthroated,Rooskeelkolpensie
955,Seed-eaters,Waxbills etc.,"Twinspot, Green",12_05_13,Green Twinspot,rare,TBC,827,Birds/Seed-eaters/Waxbills etc./Green Twinspot/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Green Twinspot/map,Birds/Seed-eaters/Waxbills etc./Green Twinspot/thumbnail,Birds/Seed-eaters/Waxbills etc./Green Twinspot/Photos/,Birds/Seed-eaters/Waxbills etc./Green Twinspot/sonogram,twinspot_green_sonogram,twinspot_green_sound,twinspot_green,twinspot_green_plate,twinspot_green_thumbnail,map_twinspot_green_b,map_twinspot_green_z,bar_twinspot_green,twinspot_green,Groenkolpensie
956,Seed-eaters,Waxbills etc.,"Pytilia, Green-winged",12_05_14,Green-winged Pytilia,common,TBC,830,Birds/Seed-eaters/Waxbills etc./Green-winged Pytilia/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Green-winged Pytilia/map,Birds/Seed-eaters/Waxbills etc./Green-winged Pytilia/thumbnail,Birds/Seed-eaters/Waxbills etc./Green-winged Pytilia/Photos/,Birds/Seed-eaters/Waxbills etc./Green-winged Pytilia/sonogram,pytilia_green_winged_sonogram,pytilia_green_winged_sound,pytilia_green_winged,pytilia_green_winged_plate,pytilia_green_winged_thumbnail,map_pytilia_green_winged_b,map_pytilia_green_winged_z,bar_pytilia_green_winged,pytilia_greenwinged,Gewone Melba
957,Seed-eaters,Waxbills etc.,"Pytilia, Orange-winged",12_05_15,Orange-winged Pytilia,rare,TBC,829,Birds/Seed-eaters/Waxbills etc./Orange-winged Pytilia/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Orange-winged Pytilia/map,Birds/Seed-eaters/Waxbills etc./Orange-winged Pytilia/thumbnail,Birds/Seed-eaters/Waxbills etc./Orange-winged Pytilia/Photos/,Birds/Seed-eaters/Waxbills etc./Orange-winged Pytilia/sonogram,pytilia_orange_winged_sonogram,pytilia_orange_winged_sound,pytilia_orange_winged,pytilia_orange_winged_plate,pytilia_orange_winged_thumbnail,map_pytilia_orange_winged_b,map_pytilia_orange_winged_z,bar_pytilia_orange_winged,pytilia_orangewinged,Oranjevlerkmelba
958,Seed-eaters,Waxbills etc.,"Waxbill, Orange-breasted",12_05_16,Orange-breasted Waxbill,uncommon,TBC,838,Birds/Seed-eaters/Waxbills etc./Orange-breasted Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Orange-breasted Waxbill/map,Birds/Seed-eaters/Waxbills etc./Orange-breasted Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Orange-breasted Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Orange-breasted Waxbill/sonogram,waxbill_orange_breasted_sonogram,waxbill_orange_breasted_sound,waxbill_orange_breasted,waxbill_orange_breasted_plate,waxbill_orange_breasted_thumbnail,map_waxbill_orange_breasted_b,map_waxbill_orange_breasted_z,bar_waxbill_orange_breasted,waxbill_orangebreasted,Rooiassie
959,Seed-eaters,Waxbills etc.,"Waxbill, Swee",12_05_17,Swee Waxbill,uncommon,TBC,825,Birds/Seed-eaters/Waxbills etc./Swee Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Swee Waxbill/map,Birds/Seed-eaters/Waxbills etc./Swee Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Swee Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Swee Waxbill/sonogram,waxbill_swee_sonogram,waxbill_swee_sound,waxbill_swee,waxbill_swee_plate,waxbill_swee_thumbnail,map_waxbill_swee_b,map_waxbill_swee_z,bar_waxbill_swee,waxbill_swee,Suidelike Swie
960,Seed-eaters,Waxbills etc.,"Waxbill, Angolan",12_05_18,Angolan Waxbill,top,TBC,5892,Birds/Seed-eaters/Waxbills etc./Angolan Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Angolan Waxbill/map,Birds/Seed-eaters/Waxbills etc./Angolan Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Angolan Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Angolan Waxbill/sonogram,waxbill_angolan_sonogram,waxbill_angolan_sound,waxbill_angolan,waxbill_angolan_plate,waxbill_angolan_thumbnail,map_waxbill_angolan_b,map_waxbill_angolan_z,bar_waxbill_angolan,waxbill_angolan,Angolaswie
961,Seed-eaters,Waxbills etc.,"Waxbill, Yellow-bellied",12_05_19,Yellow-bellied Waxbill,rare,TBC,826,Birds/Seed-eaters/Waxbills etc./Yellow-bellied Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Yellow-bellied Waxbill/map,Birds/Seed-eaters/Waxbills etc./Yellow-bellied Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Yellow-bellied Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Yellow-bellied Waxbill/sonogram,waxbill_yellow_bellied_sonogram,waxbill_yellow_bellied_sound,waxbill_yellow_bellied,waxbill_yellow_bellied_plate,waxbill_yellow_bellied_thumbnail,map_waxbill_yellow_bellied_b,map_waxbill_yellow_bellied_z,bar_waxbill_yellow_bellied,waxbill_yellowbellied,Tropiese Swie
962,Seed-eaters,Waxbills etc.,"Waxbill, Blue",12_05_20,Blue Waxbill,common,TBC,839,Birds/Seed-eaters/Waxbills etc./Blue Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Blue Waxbill/map,Birds/Seed-eaters/Waxbills etc./Blue Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Blue Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Blue Waxbill/sonogram,waxbill_blue_sonogram,waxbill_blue_sound,waxbill_blue,waxbill_blue_plate,waxbill_blue_thumbnail,map_waxbill_blue_b,map_waxbill_blue_z,bar_waxbill_blue,waxbill_blue,Gewone Blousysie
963,Seed-eaters,Waxbills etc.,"Waxbill, Violet-eared",12_05_21,Violet-eared Waxbill,uncommon,TBC,840,Birds/Seed-eaters/Waxbills etc./Violet-eared Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Violet-eared Waxbill/map,Birds/Seed-eaters/Waxbills etc./Violet-eared Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Violet-eared Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Violet-eared Waxbill/sonogram,waxbill_violet_eared_sonogram,waxbill_violet_eared_sound,waxbill_violet_eared,waxbill_violet_eared_plate,waxbill_violet_eared_thumbnail,map_waxbill_violet_eared_b,map_waxbill_violet_eared_z,bar_waxbill_violet_eared,waxbill_violeteared,Koningblousysie
964,Seed-eaters,Waxbills etc.,"Waxbill, Common",12_05_22,Common Waxbill,common,TBC,843,Birds/Seed-eaters/Waxbills etc./Common Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Common Waxbill/map,Birds/Seed-eaters/Waxbills etc./Common Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Common Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Common Waxbill/sonogram,waxbill_common_sonogram,waxbill_common_sound,waxbill_common,waxbill_common_plate,waxbill_common_thumbnail,map_waxbill_common_b,map_waxbill_common_z,bar_waxbill_common,waxbill_common,Rooibeksysie
965,Seed-eaters,Waxbills etc.,"Waxbill, Black-faced",12_05_23,Black-faced Waxbill,uncommon,TBC,841,Birds/Seed-eaters/Waxbills etc./Black-faced Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Black-faced Waxbill/map,Birds/Seed-eaters/Waxbills etc./Black-faced Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Black-faced Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Black-faced Waxbill/sonogram,waxbill_black_faced_sonogram,waxbill_black_faced_sound,waxbill_black_faced,waxbill_black_faced_plate,waxbill_black_faced_thumbnail,map_waxbill_black_faced_b,map_waxbill_black_faced_z,bar_waxbill_black_faced,waxbill_blackfaced,Swartwangsysie
966,Seed-eaters,Waxbills etc.,"Waxbill, Grey",12_05_24,Grey Waxbill,uncommon,TBC,842,Birds/Seed-eaters/Waxbills etc./Grey Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Grey Waxbill/map,Birds/Seed-eaters/Waxbills etc./Grey Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Grey Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Grey Waxbill/sonogram,waxbill_grey_sonogram,waxbill_grey_sound,waxbill_grey,waxbill_grey_plate,waxbill_grey_thumbnail,map_waxbill_grey_b,map_waxbill_grey_z,bar_waxbill_grey,waxbill_grey,Gryssysie
967,Seed-eaters,Waxbills etc.,"Waxbill, Cinderella",12_05_25,Cinderella Waxbill,rare,TBC,920,Birds/Seed-eaters/Waxbills etc./Cinderella Waxbill/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Cinderella Waxbill/map,Birds/Seed-eaters/Waxbills etc./Cinderella Waxbill/thumbnail,Birds/Seed-eaters/Waxbills etc./Cinderella Waxbill/Photos/,Birds/Seed-eaters/Waxbills etc./Cinderella Waxbill/sonogram,waxbill_cinderella_sonogram,waxbill_cinderella_sound,waxbill_cinderella,waxbill_cinderella_plate,waxbill_cinderella_thumbnail,map_waxbill_cinderella_b,map_waxbill_cinderella_z,bar_waxbill_cinderella,waxbill_cinderella,Angolasysie (Swartoogsysie)
968,Seed-eaters,Waxbills etc.,"Mannikin, Bronze",12_05_26,Bronze Mannikin,common,TBC,823,Birds/Seed-eaters/Waxbills etc./Bronze Mannikin/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Bronze Mannikin/map,Birds/Seed-eaters/Waxbills etc./Bronze Mannikin/thumbnail,Birds/Seed-eaters/Waxbills etc./Bronze Mannikin/Photos/,Birds/Seed-eaters/Waxbills etc./Bronze Mannikin/sonogram,mannikin_bronze_sonogram,mannikin_bronze_sound,mannikin_bronze,mannikin_bronze_plate,mannikin_bronze_thumbnail,map_mannikin_bronze_b,map_mannikin_bronze_z,bar_mannikin_bronze,mannikin_bronze,Gewone Fret
969,Seed-eaters,Waxbills etc.,"Mannikin, Red-backed",12_05_27,Red-backed Mannikin,uncommon,TBC,824,Birds/Seed-eaters/Waxbills etc./Red-backed Mannikin/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Red-backed Mannikin/map,Birds/Seed-eaters/Waxbills etc./Red-backed Mannikin/thumbnail,Birds/Seed-eaters/Waxbills etc./Red-backed Mannikin/Photos/,Birds/Seed-eaters/Waxbills etc./Red-backed Mannikin/sonogram,mannikin_red_backed_sonogram,mannikin_red_backed_sound,mannikin_red_backed,mannikin_red_backed_plate,mannikin_red_backed_thumbnail,map_mannikin_red_backed_b,map_mannikin_red_backed_z,bar_mannikin_red_backed,mannikin_redbacked,Rooirugfret
970,Seed-eaters,Waxbills etc.,"Mannikin, Magpie",12_05_28,Magpie Mannikin,rare,TBC,822,Birds/Seed-eaters/Waxbills etc./Magpie Mannikin/birdviewillustration,Birds/Seed-eaters/Waxbills etc./Magpie Mannikin/map,Birds/Seed-eaters/Waxbills etc./Magpie Mannikin/thumbnail,Birds/Seed-eaters/Waxbills etc./Magpie Mannikin/Photos/,Birds/Seed-eaters/Waxbills etc./Magpie Mannikin/sonogram,mannikin_magpie_sonogram,mannikin_magpie_sound,mannikin_magpie,mannikin_magpie_plate,mannikin_magpie_thumbnail,map_mannikin_magpie_b,map_mannikin_magpie_z,bar_mannikin_magpie,mannikin_magpie,Dikbekfret
971,Seed-eaters,Canaries,"Canary, Black-headed",12_06_01,Black-headed Canary,uncommon,TBC,861,Birds/Seed-eaters/Canaries/Black-headed Canary/birdviewillustration,Birds/Seed-eaters/Canaries/Black-headed Canary/map,Birds/Seed-eaters/Canaries/Black-headed Canary/thumbnail,Birds/Seed-eaters/Canaries/Black-headed Canary/Photos/,Birds/Seed-eaters/Canaries/Black-headed Canary/sonogram,canary_black_headed_sonogram,canary_black_headed_sound,canary_black_headed,canary_black_headed_plate,canary_black_headed_thumbnail,map_canary_black_headed_b,map_canary_black_headed_z,bar_canary_black_headed,canary_blackheaded,Swartkopkanarie
972,Seed-eaters,Canaries,"Canary, Cape",12_06_02,Cape Canary,common,TBC,857,Birds/Seed-eaters/Canaries/Cape Canary/birdviewillustration,Birds/Seed-eaters/Canaries/Cape Canary/map,Birds/Seed-eaters/Canaries/Cape Canary/thumbnail,Birds/Seed-eaters/Canaries/Cape Canary/Photos/,Birds/Seed-eaters/Canaries/Cape Canary/sonogram,canary_cape_sonogram,canary_cape_sound,canary_cape,canary_cape_plate,canary_cape_thumbnail,map_canary_cape_b,map_canary_cape_z,bar_canary_cape,canary_cape,Kaapse Kanarie
973,Seed-eaters,Canaries,"Canary, Forest",12_06_03,Forest Canary,uncommon,TBC,858,Birds/Seed-eaters/Canaries/Forest Canary/birdviewillustration,Birds/Seed-eaters/Canaries/Forest Canary/map,Birds/Seed-eaters/Canaries/Forest Canary/thumbnail,Birds/Seed-eaters/Canaries/Forest Canary/Photos/,Birds/Seed-eaters/Canaries/Forest Canary/sonogram,canary_forest_sonogram,canary_forest_sound,canary_forest,canary_forest_plate,canary_forest_thumbnail,map_canary_forest_b,map_canary_forest_z,bar_canary_forest,canary_forest,Gestreepte Kanarie
974,Seed-eaters,Canaries,"Canary, Brimstone",12_06_04,Brimstone Canary,uncommon,TBC,863,Birds/Seed-eaters/Canaries/Brimstone Canary/birdviewillustration,Birds/Seed-eaters/Canaries/Brimstone Canary/map,Birds/Seed-eaters/Canaries/Brimstone Canary/thumbnail,Birds/Seed-eaters/Canaries/Brimstone Canary/Photos/,Birds/Seed-eaters/Canaries/Brimstone Canary/sonogram,canary_brimstone_sonogram,canary_brimstone_sound,canary_brimstone,canary_brimstone_plate,canary_brimstone_thumbnail,map_canary_brimstone_b,map_canary_brimstone_z,bar_canary_brimstone,canary_brimstone,Dikbekkanarie
975,Seed-eaters,Canaries,"Canary, Yellow",12_06_05,Yellow Canary,common,TBC,866,Birds/Seed-eaters/Canaries/Yellow Canary/birdviewillustration,Birds/Seed-eaters/Canaries/Yellow Canary/map,Birds/Seed-eaters/Canaries/Yellow Canary/thumbnail,Birds/Seed-eaters/Canaries/Yellow Canary/Photos/,Birds/Seed-eaters/Canaries/Yellow Canary/sonogram,canary_yellow_sonogram,canary_yellow_sound,canary_yellow,canary_yellow_plate,canary_yellow_thumbnail,map_canary_yellow_b,map_canary_yellow_z,bar_canary_yellow,canary_yellow,Geelkanarie
976,Seed-eaters,Canaries,"Canary, Yellow-fronted",12_06_06,Yellow-fronted Canary,common,TBC,859,Birds/Seed-eaters/Canaries/Yellow-fronted Canary/birdviewillustration,Birds/Seed-eaters/Canaries/Yellow-fronted Canary/map,Birds/Seed-eaters/Canaries/Yellow-fronted Canary/thumbnail,Birds/Seed-eaters/Canaries/Yellow-fronted Canary/Photos/,Birds/Seed-eaters/Canaries/Yellow-fronted Canary/sonogram,canary_yellow_fronted_sonogram,canary_yellow_fronted_sound,canary_yellow_fronted,canary_yellow_fronted_plate,canary_yellow_fronted_thumbnail,map_canary_yellow_fronted_b,map_canary_yellow_fronted_z,bar_canary_yellow_fronted,canary_yellowfronted,Geeloogkanarie
977,Seed-eaters,Canaries,"Canary, Black-throated",12_06_07,Black-throated Canary,common,TBC,860,Birds/Seed-eaters/Canaries/Black-throated Canary/birdviewillustration,Birds/Seed-eaters/Canaries/Black-throated Canary/map,Birds/Seed-eaters/Canaries/Black-throated Canary/thumbnail,Birds/Seed-eaters/Canaries/Black-throated Canary/Photos/,Birds/Seed-eaters/Canaries/Black-throated Canary/sonogram,canary_black_throated_sonogram,canary_black_throated_sound,canary_black_throated,canary_black_throated_plate,canary_black_throated_thumbnail,map_canary_black_throated_b,map_canary_black_throated_z,bar_canary_black_throated,canary_blackthroated,Bergkanarie
